id,ip_address,city,country,Times login,job_title,Age,Time_since_registration,Purchases_last_month,Unique_person_ID,IS_VIP_Client
248,240.50.162.45,Lyubinskiy,RU,4,Food Chemist,52,63,4443,7ece5fd3-91d4-40d7-9511-dd01a8b42cfd,0
428,231.49.148.13,Kirovgrad,RU,13,Senior Developer,65,63,3661,bb8079c3-20d4-42e6-9589-fce9df9216d1,0
369,43.143.199.153,Kulary,RU,1,Database Administrator III,24,64,4933,4e6291a5-2562-43b0-9108-3bb432b411af,0
851,241.106.223.184,Kuybyshevskiy Zaton,RU,1,Staff Scientist,19,65,4206,c16289ef-76c5-4a43-b8de-ee7d14750e9c,0
511,181.163.195.84,Nizhnyaya Maktama,RU,4,Legal Assistant,28,65,2098,a14bff28-90bb-4581-ac4a-9c145126c0d0,0
12,48.127.188.123,Sortavala,RU,2,Research Nurse,43,65,2247,9bd96a45-6072-4abb-ae32-4ade65d99581,1
963,38.245.105.229,Uritsk,RU,6,Senior Developer,63,65,4470,beb9957f-403f-47b0-8bf5-4027b0e7116b,0
468,245.210.1.41,Opochka,RU,4,Research Assistant III,57,66,2383,4d2c67b2-a5c5-482d-a673-3662c5f3da40,0
290,38.90.190.70,Kultuk,RU,3,Assistant Professor,32,67,1537,8e61f1ec-c2d0-480d-9e55-7f27d196ba55,0
603,224.174.136.94,Konosha,RU,3,Engineer II,39,67,871,0fa29b5e-aaa6-4738-8c1e-aa1fd4fc83fb,0
657,244.3.172.11,Fryanovo,RU,1,Pharmacist,51,67,1645,2fe95c52-0d9b-4343-b6e0-12a12ae52677,0
671,49.250.162.98,Nebug,RU,1,Statistician II,67,68,2994,c62b4d7c-1564-4d0a-a410-c71a930f7895,0
746,214.56.69.150,Pallasovka,RU,1,Clinical Specialist,72,68,2595,c8bd65b0-0bfe-4819-8bf6-6af939c0b9d0,0
169,122.185.31.126,Iznoski,RU,1,Technical Writer,32,71,3838,008acd99-00a9-4389-8f43-b315df7a21cd,0
991,171.132.17.213,Plavsk,RU,1,Engineer III,32,74,3813,20de1447-560e-4be7-a5c0-4466a33b83a9,0
936,168.242.33.190,Podol’sk,RU,5,Sales Associate,35,74,1218,b32c2f7c-2205-49ee-8ef8-724b8f2bb43c,0
834,102.200.210.88,Naurskaya,RU,5,Geological Engineer,22,75,4086,2789aad5-255b-489d-ae66-f5ed34a39565,0
214,66.156.202.188,Tigil’,RU,2,Research Nurse,30,75,41,7afc754c-c5ee-4645-91b3-10a2d2bf7aac,0
188,64.59.110.226,Kigali,RW,2,VP Sales,40,15,4873,57817be1-6f7e-4693-958a-0fac9b470f9d,0
618,183.221.148.245,Al Qurayn,SA,2,Junior Executive,72,32,2730,c8c9f2b9-c334-41d4-9161-a7c2313112c8,1
744,114.105.85.234,Al Masallamiyya,SD,5,Assistant Media Planner,48,64,4436,41a942f6-321f-4b7d-b02e-98959688bdda,0
964,65.151.192.213,Umeå,SE,1,Editor,72,4,1298,f9d69565-ac53-4b9c-baee-818c62356bcd,1
866,112.82.133.196,Eksjö,SE,2,VP Accounting,57,6,469,5e4f77e3-1b88-47c4-a2f1-4012c49b09d0,1
635,120.9.84.160,Motala,SE,1,VP Quality Control,19,10,49,89127e41-88e7-4416-ad9a-a58ed9bcd861,1
173,34.116.15.249,Habo,SE,7,Community Outreach Specialist,39,20,1094,7e9d0b7f-016d-437b-871b-78414c0fd416,0
161,24.76.38.114,Helsingborg,SE,1,Web Designer I,66,20,4184,70c43833-2fc0-4399-93e8-52f3fd9cca10,0
748,14.242.159.33,Göteborg,SE,2,Junior Executive,37,23,2903,e0e68d8a-48b3-4b0a-82c9-23e2d99447ac,0
833,231.177.228.175,Stocksund,SE,1,Environmental Specialist,52,26,4878,cc597cb6-fa95-46f2-bf1a-977d8475b8cc,0
611,44.86.6.125,Södertälje,SE,3,Marketing Manager,40,30,1393,1bfc9b3e-ed3e-49c9-9009-97b2daa9de92,0
370,77.120.183.25,Vilhelmina,SE,2,VP Sales,57,32,1019,0ac51d06-5ba4-4f51-9147-d35c74b8ec15,1
373,195.220.131.230,Katrineholm,SE,3,Sales Associate,56,33,754,5d99eff3-1497-4032-8a33-77718cb43b34,1
857,155.52.94.52,Ängelholm,SE,2,Paralegal,66,35,1749,295e5dfd-2192-4682-b7d2-2cff6d4db5f5,1
771,45.100.205.64,Tomteboda,SE,1,Teacher,64,37,2997,848cfc21-ad7d-4ad3-a1b7-f8167fffc90a,1
383,176.174.4.225,Stockholm,SE,1,Teacher,38,40,2765,2ebbffac-9fc6-48c5-af19-8f01d251e2fa,1
636,26.185.252.166,Tingsryd,SE,5,Payment Adjustment Coordinator,70,44,2793,18e05143-2eb4-4a4d-878e-436407c53155,1
120,197.122.150.45,Helsingborg,SE,1,Marketing Assistant,41,48,3166,ee74f543-4c8e-48fc-8278-6feb15797168,1
204,228.80.147.162,Stockholm,SE,2,Software Engineer III,47,48,3068,5068fcc1-e89f-43b0-90dc-a1c401b9370e,1
608,39.132.115.204,Karlskoga,SE,1,Web Designer II,31,49,1810,64604415-6cc6-4165-af98-59b07922578a,1
901,188.133.43.62,Bandhagen,SE,2,Senior Sales Associate,72,51,4603,c4a6b563-161b-4a06-ac41-eb4ee3c97a17,1
228,5.55.177.156,Saltsjöbaden,SE,2,Legal Assistant,29,52,4002,7a09cd48-1f95-4b88-b119-4b9507aeebf6,1
430,156.235.107.170,Landskrona,SE,3,Software Test Engineer II,53,52,321,c5f0cf54-5ec6-4eab-967d-a6d28a8b76ba,1
792,245.148.220.82,Årjäng,SE,4,Research Nurse,29,53,1419,223b9c10-ea32-4714-b1ee-6e6982cc020a,1
503,223.34.191.59,Västra Frölunda,SE,3,Chemical Engineer,28,58,4748,76b38f05-c177-4c2f-b45e-b9928c041f0f,1
810,188.145.73.73,Kumla,SE,2,Developer I,55,58,3235,a63aafdd-1806-49c6-aa59-e0d66759d4e5,1
625,54.114.70.38,Göteborg,SE,3,Quality Control Specialist,48,60,1670,53fc276d-6d58-4c65-ae36-7fe5ad5d4c7b,1
63,91.173.36.15,Karlskoga,SE,2,Product Engineer,48,70,3206,4cd1067d-4046-4d8b-8879-11cc740d97dd,0
92,66.176.67.181,Karlskrona,SE,1,Financial Advisor,59,72,489,32320656-d25b-46ce-a06d-8da4a4731734,1
674,219.36.24.163,Åhus,SE,3,Project Manager,48,75,2690,3b068fcb-98fe-4732-aa95-478f64ba96ec,0
912,55.151.106.31,Färgelanda,SE,2,Payment Adjustment Coordinator,70,75,4432,c32ac480-38f0-4ec2-8806-aa17665b6f00,0
376,202.164.41.123,Hrib-Loški Potok,SI,1,Nurse Practicioner,20,12,1547,ba814874-0aba-4524-a5db-6fe8d808e052,0
181,12.147.225.6,Škofljica,SI,1,Senior Cost Accountant,73,55,1349,9e1f9491-de13-4944-b9cc-24150b6dc124,0
675,118.1.3.76,Pameče,SI,1,Staff Accountant III,45,73,2935,75879ae5-0b0d-4056-987f-b3a96a48a038,0
310,217.195.172.93,Bratislava,SK,1,Staff Scientist,36,34,2460,907974ec-75c6-4d9c-a8de-eef6e563b65e,0
108,160.129.184.245,Magburaka,SL,1,Chemical Engineer,27,10,2101,ffe29531-2983-465a-8088-f56f9740ed44,1
254,85.111.63.133,Ouro Sogui,SN,2,Help Desk Operator,60,47,3087,7af6e2bf-f2bf-4c21-85b9-dec0a31f1066,0
599,42.81.106.24,Marka,SO,3,Technical Writer,56,45,1129,29d03931-f857-44a7-bac2-a50552e8319a,1
871,165.27.102.110,Lelydorp,SR,1,Web Developer IV,42,13,2922,91d41ba3-c62c-4c3a-8c94-e2e691d3862c,0
544,213.233.185.131,Mas‘adah,SY,1,Software Consultant,43,30,3736,f4cc924c-ec7e-4b93-b09d-c7daa8df77fc,0
768,188.50.131.102,Ar Riqāmā,SY,3,VP Marketing,51,30,4994,7cc30bf3-6bb5-4bb4-a433-f1e38d3a2ed9,0
736,159.160.56.57,Bulembu,SZ,2,Database Administrator I,31,31,438,65ae4931-bc72-4841-8bc2-85b546b3c577,0
859,21.242.146.51,Pak Chong,TH,1,Software Consultant,52,5,4965,2829be90-e991-453f-aad6-8137cbcece07,0
354,105.144.199.96,Khao Kho,TH,1,GIS Technical Architect,71,15,580,cd445391-cd7f-4a94-b3e1-4aa7adc562ed,0
665,46.2.244.246,Bang Kruai,TH,2,Technical Writer,19,19,839,e846b97f-72d2-4881-adbd-f278182c8167,0
720,182.200.67.9,Hua Sai,TH,1,Marketing Manager,57,20,211,b73e141b-7830-495d-a474-97c401e88c45,0
232,68.42.100.190,Khlong Luang,TH,1,Nurse,61,28,1006,fa497d9e-7078-4bae-9881-90c2488024dc,0
669,214.137.234.49,Chanthaburi,TH,2,Quality Control Specialist,29,34,4801,09531b23-4194-472e-9db4-1d9a073a1471,0
135,24.213.26.44,Don Mueang,TH,1,Recruiter,54,41,1307,c3312929-2887-4996-a2a4-62a1be59ea6f,0
103,126.126.44.157,Na Yung,TH,1,Administrative Assistant III,22,42,4695,43691915-bf33-4534-bd8f-ad8bc409bb0b,0
332,186.57.28.233,Chaloem Phra Kiat,TH,2,Sales Representative,19,44,826,7c45376d-9c8b-4073-b39f-5e4615d147ff,0
473,28.106.24.34,Borabue,TH,4,Assistant Manager,42,46,1208,6c747dbf-0d69-4cfe-9b7a-30f9d013dab9,1
660,139.143.224.182,Türkmenabat,TM,4,General Manager,43,16,4532,d564a628-8444-499e-b1c0-8076f3753df9,0
149,108.72.205.41,Ar Riqāb,TN,1,Information Systems Manager,36,22,4132,83dbe23e-c8da-4ef1-9baa-3dc165a29bf8,0
318,252.94.27.185,Dawwār Tīnjah,TN,1,Environmental Tech,29,61,315,cff1b06f-f659-4a49-9669-2e0a04cbca6e,0
18,136.191.131.171,Magole,TZ,1,Food Chemist,54,11,1385,41f94e2f-9337-4e7b-9f89-82db6d508cc0,0
273,31.116.183.185,Ngorongoro,TZ,4,Health Coach III,70,53,86,dc2284e7-2eda-44e9-bdaf-53c8d4b17c13,0
563,153.223.112.148,Bytkiv,UA,1,Computer Systems Analyst IV,56,19,2655,1b43ab2c-0b4f-4dcb-be38-f84894af6638,0
284,221.138.41.211,Bykivka,UA,2,Administrative Assistant IV,75,23,2563,c94ee57b-6283-4a6a-a4a4-13d8411115d6,1
678,41.179.162.202,Uhniv,UA,2,Research Assistant III,64,35,3864,67a6c35f-deba-4428-a3c4-3219ee2826ea,0
497,183.123.203.142,Shpola,UA,1,Dental Hygienist,41,37,105,a2c9428e-2b9c-444a-ba40-a099a61a37c7,0
69,89.69.212.98,Slobidka,UA,2,Computer Systems Analyst II,42,39,4544,a6fce958-f193-4e7e-b1a5-d0fa5173464c,1
319,7.73.210.154,Luhans’ke,UA,1,Quality Control Specialist,74,43,3945,d267e0a3-30ec-47c8-9bd7-548ca618f87c,0
916,37.173.59.29,Krasnyy Luch,UA,2,Human Resources Manager,51,46,2711,0f7bfdf9-519b-4339-a0b7-dd05b420ca41,0
740,64.165.183.224,Korolevo,UA,1,Assistant Manager,71,46,170,b6a1d58c-c0d8-46d6-8824-71f8ebf48ed7,1
721,165.137.157.107,Verkhnya Rozhanka,UA,1,Senior Financial Analyst,37,50,482,ace447bc-2a3e-4e85-94a2-3e954032598c,0
513,106.122.28.32,Kryva Hora,UA,1,Dental Hygienist,52,52,48,39be1839-ba8c-4a64-bc88-701e7a5ff4e2,0
622,218.196.59.177,Kvasy,UA,2,Accountant III,55,52,2050,edb0a525-603d-4040-8364-91592939710c,0
156,82.254.118.104,Krasnodon,UA,3,Internal Auditor,46,56,1867,2f9436be-62d0-42e1-ac9e-62c3aaada267,0
82,208.56.213.57,Borova,UA,1,Accounting Assistant I,46,58,306,62b406a6-4407-4e98-be90-4f5fe5d23e42,0
500,110.233.118.195,Polonne,UA,6,Tax Accountant,50,58,2004,14bba5f9-a9b8-498c-8638-625eeb82bbcb,0
791,67.139.99.69,Bayrachky,UA,1,VP Accounting,22,59,870,cd70a97f-43fe-449b-a776-350b6930e8c4,0
953,133.139.126.137,Verkhn’odniprovs’k,UA,2,Staff Accountant III,50,59,3275,4a7b0639-8e33-41ad-ae71-2bc41d6fd895,0
356,123.175.172.244,Skole,UA,1,Programmer II,32,71,1966,74a0558d-bd93-4a4f-a724-67847829d5f9,0
423,195.84.197.81,Chornyanka,UA,1,Environmental Specialist,72,75,2525,53a183dd-5690-462d-b733-98e8b40361dd,0
337,110.158.63.212,Storozhynets’,UA,3,Nuclear Power Engineer,70,76,4533,4d3a7a8a-2220-4f67-b030-3bb1dc430374,0
569,175.21.28.35,Vynohradove,UA,1,Environmental Specialist,70,76,4347,421fa758-9d6b-482a-b0a9-c8429b643250,0
749,6.7.60.130,Tororo,UG,1,Senior Quality Engineer,34,50,4243,b6f22246-c2b1-4e83-95fa-7f399cab6e67,0
926,116.98.115.144,Zombo,UG,1,Accounting Assistant III,50,51,4547,33f2ccfb-d4cd-4ff0-ada6-19cb187345d5,0
490,102.249.204.202,Greensboro,US,2,Nurse Practicioner,45,5,3776,52bd14d5-8c45-434d-bd8b-42fb90f81ec9,0
447,161.56.233.244,Phoenix,US,1,Sales Associate,48,6,1214,b30871b5-aa4b-4bea-a4cc-2b4693726fa4,1
374,133.210.164.64,Washington,US,4,Analyst Programmer,65,10,3656,349fd0b5-0396-4d29-b249-c36e441bfe25,1
788,160.200.32.128,Largo,US,1,Systems Administrator II,60,12,2637,59824a30-edda-417a-b2af-b196b93e5f4f,0
752,12.240.51.176,Kingsport,US,1,Information Systems Manager,26,15,1642,08d79156-5aa9-4bd7-8b34-3838a67ddd90,0
60,158.16.238.238,Columbus,US,1,Occupational Therapist,40,15,1193,c9a8e4b9-0c10-49b0-b3ec-a9f8678666ee,0
506,199.163.39.217,Houston,US,6,Biostatistician III,31,25,4708,36ab2197-e31d-4c59-88e5-7463949d4cde,0
242,244.58.236.107,Omaha,US,2,Environmental Tech,66,29,4904,de6ffa48-d3ac-410b-83af-9c1677e29148,0
959,31.156.186.115,Independence,US,1,Assistant Media Planner,58,30,4012,420761ea-4c0f-4b88-b7b9-d7eddbe029af,0
610,86.19.63.248,Shreveport,US,2,Registered Nurse,32,31,3091,f1f9857f-4f7b-496f-beed-496153996f7e,0
983,248.174.186.186,Muskegon,US,3,Mechanical Systems Engineer,20,32,1471,47802206-f4ab-48da-a992-eebda51e0a8c,1
822,96.40.146.75,Buffalo,US,1,Human Resources Manager,24,32,2934,24a2f35f-89c6-4bcd-ba61-94173a7bbc4c,0
454,98.124.211.127,Paterson,US,1,VP Marketing,42,33,3239,ba8c9687-fc57-4b9b-a0b3-1bc6feec4a8c,0
9,42.17.123.19,Lansing,US,2,Senior Financial Analyst,37,35,3377,2f8221d2-83a8-4996-89eb-283bcf9d3425,0
222,109.228.79.146,Memphis,US,6,Biostatistician II,57,35,3061,46c87d02-c69c-4371-b70e-a6441848dc63,0
194,81.8.152.69,Oakland,US,1,Software Consultant,36,36,849,c5ec8bda-1bc9-4ede-b361-1663f379123b,1
382,201.104.73.197,Van Nuys,US,3,Mechanical Systems Engineer,49,38,4515,fc4d1780-3945-476a-bff0-a9fa1d4c69d7,1
626,115.9.181.30,Cleveland,US,1,Office Assistant III,35,41,1875,a3475cb3-eec5-4bf5-a3bf-e45f3870c398,1
741,130.139.159.86,Dallas,US,1,Sales Representative,50,46,232,f7df65c2-4887-44ea-8413-75cc4ae403c1,1
696,109.5.243.94,Dallas,US,4,Structural Analysis Engineer,26,54,2202,c0afc2c9-c9dc-4fee-843a-f47e8ef7bf95,1
755,28.28.199.149,Beaverton,US,5,Tax Accountant,66,56,615,55fb6991-2ea7-4155-94cb-34f9a7fef991,1
814,242.201.247.200,Milwaukee,US,2,Operator,24,65,434,8755d6f0-9a1a-42ff-ba94-b72a17dff13f,1
958,242.158.108.82,Washington,US,1,Budget/Accounting Analyst III,61,68,2443,2c99b34b-8445-4dd7-8e31-13b8df01b7d2,1
346,245.152.148.143,Charleston,US,1,Chemical Engineer,66,68,551,1029ac27-a251-4909-9bcb-5a979611262b,1
597,17.6.156.147,Huntsville,US,1,Sales Representative,67,69,3385,a0d3d86a-d1c1-475e-9c1d-3cafe4b47471,1
742,245.82.54.97,Springfield,US,2,Sales Associate,32,70,270,7d7b6f34-045d-45d9-b8c0-41841dd3c77d,1
548,176.139.146.63,Charleston,US,1,Executive Secretary,35,72,4257,f08bfe3f-3689-4f01-9ccc-343f73f08098,1
576,194.40.66.5,Omaha,US,1,Help Desk Technician,74,75,2551,f886713f-a115-4e8b-bc6a-66ebbc602362,1
644,88.50.29.221,Santa Bernardina,UY,4,Assistant Professor,71,60,2506,4351a618-40f0-499b-96a8-4a141ecc635d,1
113,143.177.237.169,Qarshi,UZ,2,Food Chemist,43,20,2108,76dbfc76-dc6b-47db-a175-cb1a80b6b989,1
854,151.35.70.6,Oltinko’l,UZ,2,Statistician II,37,30,2216,4a00681e-e97f-43e5-b128-a67c85e94d91,1
421,99.145.57.232,Xo’jayli Shahri,UZ,1,Developer III,31,35,969,756e6d72-091a-403d-8407-a335087cdc46,1
931,248.157.209.10,Barbacoas,VE,1,Sales Associate,19,11,1516,fb52e79d-8910-40a7-bd06-e4b75c440e37,1
88,48.35.236.96,Jacura,VE,1,Nuclear Power Engineer,24,13,3206,22d49e0f-7adb-4791-a552-ced8646ae18b,1
801,13.108.10.56,Boca de Uchire,VE,5,Sales Associate,20,30,1659,b35091e4-cc95-4c77-aa3f-49435cb21056,1
894,143.112.39.27,Táriba,VE,1,Quality Control Specialist,72,36,3893,a1042788-e245-4d88-9d01-82627e95d4f4,1
604,225.67.88.66,Yaguaraparo,VE,1,Technical Writer,42,39,1955,c1e06aec-2af3-401e-9fe5-1f6a71f51e3d,0
67,38.80.157.181,Obispos,VE,1,Senior Financial Analyst,68,48,3871,bdfe7599-7d17-406d-8ad2-3aa92762a0f5,0
327,197.183.252.244,Ciudad Ojeda,VE,3,Chemical Engineer,32,60,2358,068abc05-778d-4771-a727-90fdc815c64b,0
134,255.100.29.244,Capatárida,VE,1,Executive Secretary,35,74,2535,933923fb-f5df-4f5b-aea9-781ee401f39f,0
955,56.137.190.208,Cam Ranh,VN,3,Graphic Designer,75,11,1983,1e424d35-b88c-441c-821b-4394427f2b74,1
586,148.179.102.44,Hương Sơn,VN,3,VP Accounting,21,30,565,091da7bd-6cdd-4f95-8940-4c00ccbfa6c7,0
408,205.230.79.225,Anh Son,VN,3,Recruiter,60,32,620,74cfe430-452c-484f-b56d-7338c5089018,0
440,189.163.123.177,Cầu Giấy,VN,1,Payment Adjustment Coordinator,44,42,3423,eaae1e8e-64f5-4804-8648-0f85496e25d1,0
465,126.99.213.170,Tô Hạp,VN,2,Web Developer IV,73,51,2674,a7769bd8-8f1d-4b6d-b462-7d41dfb99b12,0
531,4.185.142.55,Pejë,XK,3,Help Desk Technician,36,15,2754,f257ee61-b548-43aa-80c5-c386ec79b5e1,0
371,53.205.215.217,Klokot,XK,1,Legal Assistant,35,56,4352,63cb0975-46f3-4606-a56a-d76062272fde,0
95,38.223.35.159,Zvečan,XK,4,Health Coach III,68,72,1079,006a5a08-7356-41c3-b9f5-869dd4aa6eaa,1
803,162.52.0.78,Judaydah,YE,1,VP Quality Control,33,37,1583,5f0f0b5a-9a63-40a8-a92a-c038c56dee59,0
681,237.93.247.121,Al ‘Aqabah,YE,2,Social Worker,65,46,4366,4f97d687-9941-4f73-8757-0acfd7eb3f3e,0
737,140.111.226.81,Ḩarīb,YE,4,Dental Hygienist,24,48,851,f4a4dc13-4eb3-4cef-ac97-adcc6e9df8ad,0
510,0.13.218.252,Kalengwa,ZM,4,Pharmacist,29,4,2773,7b43e8f0-ea7a-4600-a34e-129ae6c4542a,0
903,70.38.169.165,Mpongwe,ZM,1,Marketing Manager,39,15,4209,1b8accf8-b91c-45b7-8cf1-7f179adc3605,0
774,98.42.240.27,Mwense,ZM,4,Business Systems Development Analyst,66,44,4000,decb2440-d1b9-4458-9fdd-e45c94cdb4a8,0
79,198.19.223.38,Nyimba,ZM,4,Web Developer III,28,55,4209,d4c8699a-b9bb-408d-828c-136df0207642,0
907,210.30.81.75,Gokwe,ZW,3,Nurse Practicioner,30,22,2499,ccd214d1-9f8d-46f3-b55f-57369ba7e132,0
886,205.57.228.16,Shurugwi,ZW,1,Social Worker,64,34,728,bb6a18e5-f1ab-4b1a-bab8-53a5762fd9b1,0
144,198.164.72.168,Mount Darwin,ZW,1,Physical Therapy Assistant,61,67,1457,5e67b80a-872a-4879-987c-ba02ae74d375,0
